Inicio GRADUACAO,Fim GRADUACAO,Inicio MESTRADO,Fim MESTRADO,Inicio DOUTORADO,Fim DOUTORADO,Inicio POS-DOUTORADO,Fim POS-DOUTORADO,Pesquisador,Departamento,Nome de Citação,Titulo do artigo,Ano de Publicação,País de publicação,DOI,Titulo do periódico/revista,ISSN,Volume,Fascículo,Série,Página inicial,Página final,Local de publicação,Autores,Inicio,Data
1988.0,1991.0,1992.0,1995.0,1995,1999,2000.0,2003.0,117,Fisiologia,"MOREIRA, R. G.",POSITIONAL DISTRIBUTION OF FATTY ACIDS IN EGG YOLK LIPIDS,2006,,10.1111/j.1745-4522.2006.00033.x,Journal of Food Lipids,10657258,13,,,36,56,Trumbull,"SCHREINER, Matthias ;MOREIRA, R. G.;Moreira, Renata G.;Moreira, Renata Guimarães;Guimarães Moreira, Renata;GUIMARÃES MOREIRA, R.;Moreira,RG;RENATA, GUIMARÃES MOREIRA;GUIMARÃES MOREIRA, RENATA;Renata G Moreira;Moreira, Renata Guimaraes;Moreira, RG;Moreira RG;Moreira;MOREIRA, R.G.;GUIMARÃES MOREIRA, R;Moreira, R.G.W. ;HULAN, Howard",,
1988.0,1991.0,1992.0,1995.0,1995,1999,2000.0,2003.0,117,Fisiologia,"MOREIRA, R. G.",OMEGA-3 ENRICHED EGGS: POSITIONAL DISTRIBUTION OF FATTY ACIDS IN RESPONSE TO DIFFERENT DIETARY LIPIDS,2005,,,Lipid Technology,0956666X,17,12,,271,275,Bridgwater,"SCHREINER, Matthias ;MERAJI, Shokoufeh ;MOREIRA, R. G.;Moreira, Renata G.;Moreira, Renata Guimarães;Guimarães Moreira, Renata;GUIMARÃES MOREIRA, R.;Moreira,RG;RENATA, GUIMARÃES MOREIRA;GUIMARÃES MOREIRA, RENATA;Renata G Moreira;Moreira, Renata Guimaraes;Moreira, RG;Moreira RG;Moreira;MOREIRA, R.G.;GUIMARÃES MOREIRA, R;Moreira, R.G.W.",,
1988.0,1991.0,1992.0,1995.0,1995,1999,2000.0,2003.0,117,Fisiologia,"MOREIRA, R. G.","PATTERNS OF OOCYTE DEVELOPMENT IN NATURAL HABITAT AND CAPTIVE SALMINUS HILARII VALENCIENNES, 1850 (TELEOSTEI: CHARACIDAE)",2009,,10.1007/s10695-008-9239-9,FISH PHYSIOLOGY AND BIOCHEMISTRY,9201742,35,,,109,123,,"HONJI, R.M. ;NARCIZO, A.M. ;BORELLA, Maria Inês ;ROMAGOSA, E. ;MOREIRA, R. G.;Moreira, Renata G.;Moreira, Renata Guimarães;Guimarães Moreira, Renata;GUIMARÃES MOREIRA, R.;Moreira,RG;RENATA, GUIMARÃES MOREIRA;GUIMARÃES MOREIRA, RENATA;Renata G Moreira;Moreira, Renata Guimaraes;Moreira, RG;Moreira RG;Moreira;MOREIRA, R.G.;GUIMARÃES MOREIRA, R;Moreira, R.G.W.",,
1988.0,1991.0,1992.0,1995.0,1995,1999,2000.0,2003.0,117,Fisiologia,"MOREIRA, R. G.","THREATENED FISHES OF THE WORLD: EPINEPHELUS MARGINATUS (LOWE, 1834) (SERRANIDAE: EPINEPHELINAE)",2009,,10.1007/s10641-009-9502-7,Environmental Biology of Fishes,3781909,85,,,301,302,,"Almeida Rodrigues Filho, Jandyr ;Gomes Sanches, Eduardo ;Oliveira Garcia, Carlos Eduardo ;Viana Pannuti, Carolina ;Figueiredo Sebastiani, Evandro ;Guimarães Moreira, Renata",,
1988.0,1991.0,1992.0,1995.0,1995,1999,2000.0,2003.0,117,Fisiologia,"MOREIRA, R. G.","THREATENED FISHES OF THE WORLD: PSEUDOPLATYSTOMA CORRUSCANS (AGASSIZ, 1829) (SILURIFORMES: PIMELODIDAE)",2009,,10.1007/s10641-009-9508-1,Environmental Biology of Fishes,3781909,85,,,359,360,,"Mello, Paulo H. ;Venturieri, Rossana L. L. ;Honji, Renato M. ;MOREIRA, R. G.;Moreira, Renata G.;Moreira, Renata Guimarães;Guimarães Moreira, Renata;GUIMARÃES MOREIRA, R.;Moreira,RG;RENATA, GUIMARÃES MOREIRA;GUIMARÃES MOREIRA, RENATA;Renata G Moreira;Moreira, Renata Guimaraes;Moreira, RG;Moreira RG;Moreira;MOREIRA, R.G.;GUIMARÃES MOREIRA, R;Moreira, R.G.W.",,
1988.0,1991.0,1992.0,1995.0,1995,1999,2000.0,2003.0,117,Fisiologia,"MOREIRA, R. G.",INDUCED SPAWNING OF THE ENDANGERED NEOTROPICAL SPECIES STEINDACHNERIDION PARAHYBAE (SILURIFORMES: PIMELODIDAE),2009,,10.1590/S1679-62252009000400026,Neotropical Ichthyology (Impresso),16796225,7,,4,759,762,,"Caneppele, Danilo ;Honji, Renato M. ;Hilsdorf, Alexandre W. S. ;Moreira, Renata G.",,
1988.0,1991.0,1992.0,1995.0,1995,1999,2000.0,2003.0,117,Fisiologia,"MOREIRA, R. G.",ALUMINUM AS AN ENDOCRINE DISRUPTOR IN FEMALE NILE TILAPIA (OREOCHROMIS NILOTICUS),2010,,10.1016/j.cbpc.2010.02.002,COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY C-TOXICOLOGY & PHARMACOLOGY,15320456,151,,,461,466,,"CORREIA, T.G. ;NARCIZO, A.M. ;BIANCHINI, A. ;Guimarães Moreira, Renata",,
1988.0,1991.0,1992.0,1995.0,1995,1999,2000.0,2003.0,117,Fisiologia,"MOREIRA, R. G.","THREATENED FISHES OF THE WORLD: MYCTEROPERCA MICROLEPIS (GOODE &AMP; BEAN, 1880) (SERRANIDAE: EPINEPHELINAE)",2010,,10.1007/s10641-010-9602-4,Environmental Biology of Fishes,3781909,87,,,317,318,,"Sanches, Eduardo Gomes ;Pannuti, Carolina Viana ;Sebastiani, Evandro Figueiredo ;de Almeida Rodrigues-Filho, Jandyr ;de Oliveira Garcia, Carlos Eduardo ;Moreira, Renata Guimarães",,
1988.0,1991.0,1992.0,1995.0,1995,1999,2000.0,2003.0,117,Fisiologia,"MOREIRA, R. G.","THREATENED FISHES OF THE WORLD: STEINDACHNERIDION PARAHYBAE (STEINDACHNER, 1877) (SILURIFORMES: PIMELODIDAE)",2009,,10.1007/s10641-009-9480-9,Environmental Biology of Fishes,3781909,85,,,207,208,,"Honji, Renato M. ;Caneppele, Danilo ;Hilsdorf, Alexandre W. S. ;Moreira, Renata G.",,
1988.0,1991.0,1992.0,1995.0,1995,1999,2000.0,2003.0,117,Fisiologia,"MOREIRA, R. G.","THREATENED FISHES OF THE WORLD: MYCTEROPERCA BONACI (POEY, 1860) (SERRANIDAE: EPINEPHELINAE)",2010,,10.1007/s10641-010-9634-9,Environmental Biology of Fishes,3781909,88,,,239,240,,"Gomes Sanches, Eduardo ;Viana Pannuti, Carolina ;Figueiredo Sebastiani, Evandro ;Almeida Rodrigues-Filho, Jandyr ;Oliveira Garcia, Carlos Eduardo ;Guimarães Moreira, Renata",,
1988.0,1991.0,1992.0,1995.0,1995,1999,2000.0,2003.0,117,Fisiologia,"MOREIRA, R. G.",FATTY ACIDS AS TROPHIC BIOMARKERS IN VITELLOGENIC FEMALES IN AN IMPOUNDED TROPICAL RIVER,2010,,10.1007/s10695-009-9345-3,Fish Physiology and Biochemistry,9201742,36,,,699,718,,"Gomes, Aline D. ;Correia, Tiago G. ;Moreira, Renata G.",,
1988.0,1991.0,1992.0,1995.0,1995,1999,2000.0,2003.0,117,Fisiologia,"MOREIRA, R. G.","THE EFFECTS OF STOCKING DENSITY IN PHYSIOLOGICAL PARAMETERS AND GROWTH OF THE ENDANGERED TELEOST SPECIES PIABANHA, BRYCON INSIGNIS (STEINDACHNER, 1877)",2010,,10.1016/j.aquaculture.2010.10.007,Aquaculture (Amsterdam),448486,310,,,221,228,,"Tolussi, Carlos Eduardo ;HILSDORF, Alexandre Wagner Silva ;Caneppele, Danilo ;Moreira, Renata Guimarães",,
1988.0,1991.0,1992.0,1995.0,1995,1999,2000.0,2003.0,117,Fisiologia,"MOREIRA, R. G.",SOCIAL AND REPRODUCTIVE PHYSIOLOGY AND BEHAVIOR OF THE SOCIAL CICHLID FISH CICHLASOMA DIMERUS UNDER LABORATORY CONDITIONS,2011,,10.1590/S1679-62252011005000025,Neotropical Ichthyology (Impresso),16796225,9,,3,10.1590/S1679-,,,"Alonso, F. ;Cánepa, M. ;MOREIRA, R. G. ;Pandolfi, M.",,
1988.0,1991.0,1992.0,1995.0,1995,1999,2000.0,2003.0,117,Fisiologia,"MOREIRA, R. G.","INFLUENCE OF SPAWNING PROCEDURE ON GAMETES FERTILIZATION SUCCESS IN SALMINUS HILARII VALENCIENNES, 1850 (TELEOSTEI: CHARACIDAE): IMPLICATIONS FOR THE CONSERVATION OF THIS SPECIES",2011,,10.1590/S1679-62252011005000012,Neotropical Ichthyology (Impresso),16796225,9,,2,363,370,,"HONJI, R.M. ;MELLO, P. H. ;Araújo, B.C. ;RODRIGUES FILHO, J.A. ;HILSDORF, A.W.S. ;MOREIRA, R. G.",,
1988.0,1991.0,1992.0,1995.0,1995,1999,2000.0,2003.0,117,Fisiologia,"MOREIRA, R. G.","THE FATTY ACID PROFILES AND ENERGETIC SUBSTRATES OF TWO NILE TILAPIA (OREOCHROMIS NILOTICUS, LINNAEUS) STRAINS, RED-STIRLING AND CHITRALADA, AND THEIR HYBRID",2012,,10.1111/j.1365-2109.2011.02862.x,Aquaculture Research (Print),1355557X,43,,4,565,576,,"VIEIRA, V.A.R.O ;HILSDORF, A.W.S. ;MOREIRA, R. G.",,
1988.0,1991.0,1992.0,1995.0,1995,1999,2000.0,2003.0,117,Fisiologia,"MOREIRA, R. G.",GONADAL STEROIDS LEVELS AND VITELLOGENESIS IN THE FORMATION OF OOCYTES IN PROCHILODUS LINEATUS (VALENCIENNES) (TELEOSTEI: CHARACIFORMES),2012,,10.1590/S1679-62252012005000021,Neotropical Ichthyology (Impresso),16796225,10,,3,601,612,,"Hainfellner, P. ;SOUZA, T.G. ;MOREIRA, R. G. ;NAKAGHI, L. S. O. ;BATLOUNI, S. R.",,
1988.0,1991.0,1992.0,1995.0,1995,1999,2000.0,2003.0,117,Fisiologia,"MOREIRA, R. G.",EMBRYONIC DEVELOPMENT AND LARVAL STAGES OF STEINDACHNERIDION PARAHYBAE (SILURIFORMES: PIMELODIDAE): IMPLICATIONS FOR THE CONSERVATION AND REARING OF THIS ENDANGERED NEOTROPICAL SPECIES,2012,,10.1590/S1679-62252012005000009,Neotropical Ichthyology (Impresso),16796225,10,,2,313,327,,"HONJI, R.M. ;TOLUSSI, C.E. ;MELLO, P. H. ;CANEPPELE, D. ;MOREIRA, R. G.",,
1988.0,1991.0,1992.0,1995.0,1995,1999,2000.0,2003.0,117,Fisiologia,"MOREIRA, R. G.",FATTY ACIDS AS A TOOL TO COMPARE CACHARA (PSEUDOPLATYSTOMA RETICULATUM) (SILURIFORMES: PIMELODIDAE) AND HYBRID (PSEUDOPLATYSTOMA CORRUSCANS x PSEUDOPLATYSTOMA RETICULATUM) LARVAE DURING EARLY DEVELOPMENT,2012,,10.1007/s10499-011-9466-4,Aquaculture International,9676120,20,,6,1139,1160,,"MELLO, P. H. ;Araújo, B. C. ;VENTURIERI, R. L. L. ;MOREIRA, R. G.",,
1988.0,1991.0,1992.0,1995.0,1995,1999,2000.0,2003.0,117,Fisiologia,"MOREIRA, R. G.",THE EFFECT OF PLOIDY ON THE FATTY ACID PROFILE DURING THE REPRODUCTIVE CYCLE OF FEMALE RAINBOW TROUT (ONCORHYNCHUS MYKISS),2012,,10.1007/s10499-011-9468-2,Aquaculture International,9676120,20,,6,1117,1137,,"Ribeiro, C. S. ;GOMES, A. D. ;Vieira, V. A. R. O. ;Tabata, Y. A. ;Takahashi, N. S. ;MOREIRA, R. G.",,
1988.0,1991.0,1992.0,1995.0,1995,1999,2000.0,2003.0,117,Fisiologia,"MOREIRA, R. G.",THE INFLUENCE OF CAPTIVE BREEDING ON THE FATTY ACID PROFILES OF SALMINUS HILARII (CHARACIFORMES: CHARACIDAE) EGGS AND LARVAE,2012,,10.1007/s10499-011-9472-6,Aquaculture International,9676120,20,,6,1161,1181,,"Araújo, Bruno C. ;Honji, Renato M. ;Mello, Paulo H. ;Moreira, Renata Guimarães",,
1988.0,1991.0,1992.0,1995.0,1995,1999,2000.0,2003.0,117,Fisiologia,"MOREIRA, R. G.",EFFECTS OF ALUMINUM ON THE ENERGETIC SUBSTRATES IN NEOTROPICAL FRESHWATER ASTYANAX BIMACULATUS (TELEOSTEI: CHARACIDAE) FEMALES,2013,,10.1016/j.cbpc.2012.08.003,Comparative Biochemistry and Physiology. C. Toxicology & Pharmacology,15320456,157,,1,1,8,,"Vieira, Vanessa A.R.O. ;Correia, Tiago G. ;Moreira, Renata G.",,
1988.0,1991.0,1992.0,1995.0,1995,1999,2000.0,2003.0,117,Fisiologia,"MOREIRA, R. G.","REVIEW OF THE REPRODUCTIVE BIOLOGY OF CAECILIANS (AMPHIBIA, GYMNOPHIONA)",2012,,10.2994/057.007.0301,South American Journal of Herpetology (Impresso),18089798,7,,3,191,202,,"Gomes, A. D. ;MOREIRA, R. G.;Moreira, Renata G.;Moreira, Renata Guimarães;Guimarães Moreira, Renata;GUIMARÃES MOREIRA, R.;Moreira,RG;RENATA, GUIMARÃES MOREIRA;GUIMARÃES MOREIRA, RENATA;Renata G Moreira;Moreira, Renata Guimaraes;Moreira, RG;Moreira RG;Moreira;MOREIRA, R.G.;GUIMARÃES MOREIRA, R;Moreira, R.G.W. ;Gomes, Aline D. ;NAVAS, CARLOS A. ;ANTONIAZZI, MARTA M. ;JARED, CARLOS",,
1988.0,1991.0,1992.0,1995.0,1995,1999,2000.0,2003.0,117,Fisiologia,"MOREIRA, R. G.",DOMINANCE HIERARCHIES AND SOCIAL STATUS ASCENT OPPORTUNITY: ANTICIPATORY BEHAVIORAL AND PHYSIOLOGICAL ADJUSTMENTS IN A NEOTROPICAL CICHLID FISH,2012,,10.1016/j.physbeh.2012.04.003,Physiology & Behavior,319384,106,,,612,618,,"Alonso, Felipe ;HONJI, RENATO MASSAAKI ;Moreira, Renata Guimarães ;Pandolfi, Matías",,
1988.0,1991.0,1992.0,1995.0,1995,1999,2000.0,2003.0,117,Fisiologia,"MOREIRA, R. G.",METABOLIC AND ENDOCRINE CHANGES DURING THE REPRODUCTIVE CYCLE OF DERMATOPHAGIC CAECILIANS IN CAPTIVITY,2013,,10.1016/j.zool.2013.06.002,Zoology (Jena),9442006,116,,5,10.1016/j.zool.,,,"GOMES, A. D. ;Navas, C.A. ;JARED, CARLOS ;ANTONIAZZI, M. M. ;CEBALLOS, N. R. ;MOREIRA, R. G.",,
1988.0,1991.0,1992.0,1995.0,1995,1999,2000.0,2003.0,117,Fisiologia,"MOREIRA, R. G.","INVOLVEMENT OF PITUITARY GONADOTROPINS, GONADAL STEROIDS AND BREEDING SEASON IN SEX CHANGE OF PROTOGYNOUS DUSKY GROUPER, EPINEPHELUS MARGINATUS (TELEOSTEI: SERRANIDAE), INDUCED BY A NON-STEROIDAL AROMATASE INHIBITOR",2013,,10.1016/j.ygcen.2013.06.012,General and Comparative Endocrinology (Print),166480,192,,,170,180,,"GARCIA, CARLOS EDUARDO DE O. ;Araújo, Bruno C. ;Mello, Paulo H. ;NARCIZO, AMANDA DE M. ;Rodrigues-Filho, Jandyr A. ;MEDRADO, ANDREONE T. ;ZAMPIERI, RICARDO A. ;FLOETER-WINTER, LUCILE M. ;Moreira, Renata Guimarães",,
1988.0,1991.0,1992.0,1995.0,1995,1999,2000.0,2003.0,117,Fisiologia,"MOREIRA, R. G.",CARACTERIZACAO MACROSCOPICA DAS GONADAS DURANTE A REPRODUCAO INDUZIDA EM CATIVEIRO DO SURUBIM-DO-PARAIBA,2013,,10.1590/S0100-204X2013000800042,Pesquisa Agropecuária Brasileira (1977. Impressa),0100204X,48,,8,1110,1114,,"HONJI, RENATO MASSAAKI ;CANEPPELE, D. ;MOREIRA, R. G.",,
1988.0,1991.0,1992.0,1995.0,1995,1999,2000.0,2003.0,117,Fisiologia,"MOREIRA, R. G.","DYNAMICS OF OVARIAN MATURATION DURING THE REPRODUCTIVE CYCLE OF METYNNIS MACULATUS, A RESERVOIR INVASIVE FISH SPECIES (TELEOSTEI: CHARACIFORMES)",2013,,10.1590/s1679-62252013000400010,Neotropical Ichthyology (Impresso),16796225,11,,4,821,830,,"PEREIRA, T. S. B. ;MOREIRA, R. G. ;BATLOUNI, S. R.",,
1988.0,1991.0,1992.0,1995.0,1995,1999,2000.0,2003.0,117,Fisiologia,"MOREIRA, R. G.",THE INTERRENAL GLAND IN MALES OF THE CICHLID FISH CICHLASOMA DIMERUS: RELATIONSHIP WITH STRESS AND THE ESTABLISHMENT OF SOCIAL HIERARCHIES,2014,,10.1016/j.ygcen.2013.10.009,General and Comparative Endocrinology (Print),166480,195,,,88,98,,"MORANDINI, LEONEL ;HONJI, RENATO MASSAAKI ;RAMALLO, MARTÍN ROBERTO ;Moreira, Renata Guimarães ;Pandolfi, Matías",,
1988.0,1991.0,1992.0,1995.0,1995,1999,2000.0,2003.0,117,Fisiologia,"MOREIRA, R. G.",IMMUNOHISTOCHEMICAL STUDY OF PITUITARY CELLS IN WILD AND CAPTIVE SALMINUS HILARII (CHARACIFORMES: CHARACIDAE) FEMALES DURING THE ANNUAL REPRODUCTIVE CYCLE,2013,,10.1186/2193-1801-2-460,SpringerPlus,21931801,2,,1,460,,,"HONJI, RENATO MASSAAKI ;NÓBREGA, RAFAEL HENRIQUE ;PANDOLFI, MATIAS ;SHIMIZU, AKIO ;BORELLA, Maria Inês ;Moreira, Renata Guimarães",,
1988.0,1991.0,1992.0,1995.0,1995,1999,2000.0,2003.0,117,Fisiologia,"MOREIRA, R. G.","THE USE OF KLUYVEROMYCES MARXIANUS IN THE DIET OF RED-STIRLING TILAPIA ( OREOCHROMIS NILOTICUS, LINNAEUS) EXPOSED TO NATURAL CLIMATIC VARIATION: EFFECTS ON GROWTH PERFORMANCE, FATTY ACIDS, AND PROTEIN DEPOSITION",2012,,10.1111/are.12023,Aquaculture Research (Print),1355557X,10111,,,,,,"Ribeiro, Cristiéle S. ;Moreira, Renata G. ;Cantelmo, Osmar A. ;Esposito, Elisa",,
1988.0,1991.0,1992.0,1995.0,1995,1999,2000.0,2003.0,117,Fisiologia,"MOREIRA, R. G.","HEPATIC STEATOSIS IN CAGE-REARED YOUNG COBIA, RACHYCENTRON CANADUM (LINNAEUS, 1766), IN BRAZIL",2014,,,Journal of Veterinary Science & Medical Diagnosis Research Article A,23259590,3,,,2,5,,"SHIMADA, M.T. ;CLAUDIANO, G. ;ENGRACIA FILHO, J.R. ;YUNIS, J. ;MORAES, F.R. ;MOREIRA, R. G. ;MORAES, J.R.E.",,
1988.0,1991.0,1992.0,1995.0,1995,1999,2000.0,2003.0,117,Fisiologia,"MOREIRA, R. G.",MACADAMIA OIL SUPPLEMENTATION ATTENUATES INFLAMMATION AND ADIPOCYTE HYPERTROPHY IN OBESE MICE,2014,,10.1155/2014/870634,Mediators of Inflammation (Print),9629351,2014,,,1,9,,"LIMA, EDSON A. ;SOUSA, LUIS GUSTAVO O. DE ;HIRABARA, SANDRO M. ;ROSA NETO, JOSE C. ;SILVEIRA, LOREANA S. ;MASI, LAUREANE N. ;CRISMA, AMANDA R. ;DAVANSO, MARIANA R. ;SOUZA, GABRIEL I. G. ;SANTAMARINA, ALINE B. ;Moreira, Renata G. ;ROQUE, AMANDA",,
1988.0,1991.0,1992.0,1995.0,1995,1999,2000.0,2003.0,117,Fisiologia,"MOREIRA, R. G.",A MULTIDISCIPLINARY STUDY ON SOCIAL STATUS AND THE RELATIONSHIP BETWEEN INTER-INDIVIDUAL VARIATION IN HORMONE LEVELS AND AGONISTIC BEHAVIOR IN A NEOTROPICAL CICHLID FISH.,2015,,10.1016/j.yhbeh.2015.01.008,Hormones and Behavior (Print),0018506X,69,,,139,151,,"RAMALLO, MARTÍN R. ;BIRBA, AGUSTINA ;Honji, Renato M. ;MORANDINI, LEONEL ;Moreira, Renata G. ;SOMOZA, GUSTAVO M. ;Pandolfi, Matías",,
